"i","dc","Val"
"F3245","d5",1
"F3245","d6",0
"F3245","d7",0
"F3245","d8",0
"F3246","d1",0
"F3246","d2",0
"F3246","d3",0
"F3246","d4",0
"F3246","d5",1
"F3246","d6",0
"F3246","d7",0
"F3246","d8",0
"F3247","d1",0
"F3247","d2",0
"F3247","d3",0
"F3247","d4",0
"F3247","d5",1
"F3247","d6",0
"F3247","d7",0
"F3247","d8",0
"F3248","d1",0
"F3248","d2",0
"F3248","d3",0
"F3248","d4",0
"F3248","d5",1
"F3248","d6",0
"F3248","d7",0
"F3248","d8",0
"F3249","d1",0
"F3249","d2",0
"F3249","d3",0
"F3249","d4",0
"F3249","d5",1
"F3249","d6",0
"F3249","d7",0
"F3249","d8",0
"F3250","d1",0
"F3250","d2",0
"F3250","d3",0
"F3250","d4",0
"F3250","d5",1
"F3250","d6",0
"F3250","d7",0
"F3250","d8",0
"F3251","d1",0
"F3251","d2",0
"F3251","d3",0
"F3251","d4",0
"F3251","d5",1
"F3251","d6",0
"F3251","d7",0
"F3251","d8",0
"F3252","d1",0
"F3252","d2",0
"F3252","d3",0
"F3252","d4",0
"F3252","d5",1
"F3252","d6",0
"F3252","d7",0
"F3252","d8",0
"F3253","d1",0
"F3253","d2",0
"F3253","d3",0
"F3253","d4",0
"F3253","d5",1
"F3253","d6",0
"F3253","d7",0
"F3253","d8",0
"F3254","d1",0
"F3254","d2",0
"F3254","d3",0
"F3254","d4",0
"F3254","d5",1
"F3254","d6",0
"F3254","d7",0
"F3254","d8",0
"F3255","d1",0
"F3255","d2",0
"F3255","d3",0
"F3255","d4",0
"F3255","d5",1
"F3255","d6",0
"F3255","d7",0
"F3255","d8",0
"F3256","d1",0
"F3256","d2",0
"F3256","d3",0
"F3256","d4",0
"F3256","d5",1
"F3256","d6",0
"F3256","d7",0
"F3256","d8",0
"F3257","d1",0
"F3257","d2",0
"F3257","d3",0
"F3257","d4",0
"F3257","d5",1
"F3257","d6",0
"F3257","d7",0
"F3257","d8",0
"F3258","d1",0
"F3258","d2",0
"F3258","d3",0
"F3258","d4",0
"F3258","d5",1
"F3258","d6",0
"F3258","d7",0
"F3258","d8",0
"F3259","d1",0
"F3259","d2",0
"F3259","d3",0
"F3259","d4",0
"F3259","d5",1
"F3259","d6",0
"F3259","d7",0
"F3259","d8",0
"F3260","d1",0
"F3260","d2",0
"F3260","d3",0
"F3260","d4",0
"F3260","d5",1
"F3260","d6",0
"F3260","d7",0
"F3260","d8",0
"F3261","d1",0
"F3261","d2",0
"F3261","d3",0
"F3261","d4",0
"F3261","d5",1
"F3261","d6",0
"F3261","d7",0
"F3261","d8",0
"F3262","d1",0
"F3262","d2",0
"F3262","d3",0
"F3262","d4",0
"F3262","d5",1
"F3262","d6",0
"F3262","d7",0
"F3262","d8",0
"F3263","d1",0
"F3263","d2",0
"F3263","d3",0
"F3263","d4",0
"F3263","d5",1
"F3263","d6",0
"F3263","d7",0
"F3263","d8",0
"F3264","d1",0
"F3264","d2",0
"F3264","d3",0
"F3264","d4",0
"F3264","d5",1
"F3264","d6",0
"F3264","d7",0
"F3264","d8",0
"F3265","d1",0
"F3265","d2",0
"F3265","d3",0
"F3265","d4",0
"F3265","d5",1
"F3265","d6",0
"F3265","d7",0
"F3265","d8",0
"F3266","d1",1
"F3266","d2",0
"F3266","d3",0
"F3266","d4",0
"F3266","d5",0
"F3266","d6",0
"F3266","d7",0
"F3266","d8",0
"F3267","d1",1
"F3267","d2",0
"F3267","d3",0
"F3267","d4",0
"F3267","d5",0
"F3267","d6",0
"F3267","d7",0
"F3267","d8",0
"F3268","d1",1
"F3268","d2",0
"F3268","d3",0
"F3268","d4",0
"F3268","d5",0
"F3268","d6",0
"F3268","d7",0
"F3268","d8",0
"F3269","d1",1
"F3269","d2",0
"F3269","d3",0
"F3269","d4",0
"F3269","d5",0
"F3269","d6",0
"F3269","d7",0
"F3269","d8",0
"F3270","d1",1
"F3270","d2",0
"F3270","d3",0
"F3270","d4",0
"F3270","d5",0
"F3270","d6",0
"F3270","d7",0
"F3270","d8",0
"F3271","d1",1
"F3271","d2",0
"F3271","d3",0
"F3271","d4",0
"F3271","d5",0
"F3271","d6",0
"F3271","d7",0
"F3271","d8",0
"F3272","d1",1
"F3272","d2",0
"F3272","d3",0
"F3272","d4",0
"F3272","d5",0
"F3272","d6",0
"F3272","d7",0
"F3272","d8",0
"F3273","d1",1
"F3273","d2",0
"F3273","d3",0
"F3273","d4",0
"F3273","d5",0
"F3273","d6",0
"F3273","d7",0
"F3273","d8",0
"F3274","d1",1
"F3274","d2",0
"F3274","d3",0
"F3274","d4",0
"F3274","d5",0
"F3274","d6",0
"F3274","d7",0
"F3274","d8",0
"F3275","d1",1
"F3275","d2",0
"F3275","d3",0
"F3275","d4",0
"F3275","d5",0
"F3275","d6",0
"F3275","d7",0
"F3275","d8",0
"F3276","d1",1
"F3276","d2",0
"F3276","d3",0
"F3276","d4",0
"F3276","d5",0
"F3276","d6",0
"F3276","d7",0
"F3276","d8",0
"F3277","d1",1
"F3277","d2",0
"F3277","d3",0
"F3277","d4",0
"F3277","d5",0
"F3277","d6",0
"F3277","d7",0
"F3277","d8",0
"F3278","d1",1
"F3278","d2",0
"F3278","d3",0
"F3278","d4",0
"F3278","d5",0
"F3278","d6",0
"F3278","d7",0
"F3278","d8",0
"F3279","d1",1
"F3279","d2",0
"F3279","d3",0
"F3279","d4",0
"F3279","d5",0
"F3279","d6",0
"F3279","d7",0
"F3279","d8",0
"F3280","d1",1
"F3280","d2",0
"F3280","d3",0
"F3280","d4",0
"F3280","d5",0
"F3280","d6",0
"F3280","d7",0
"F3280","d8",0
"F3281","d1",1
"F3281","d2",0
"F3281","d3",0
"F3281","d4",0
"F3281","d5",0
"F3281","d6",0
"F3281","d7",0
"F3281","d8",0
"F3282","d1",1
"F3282","d2",0
"F3282","d3",0
"F3282","d4",0
"F3282","d5",0
"F3282","d6",0
"F3282","d7",0
"F3282","d8",0
"F3283","d1",1
"F3283","d2",0
"F3283","d3",0
"F3283","d4",0
"F3283","d5",0
"F3283","d6",0
"F3283","d7",0
"F3283","d8",0
"F3284","d1",1
"F3284","d2",0
"F3284","d3",0
"F3284","d4",0
"F3284","d5",0
"F3284","d6",0
"F3284","d7",0
"F3284","d8",0
"F3285","d1",1
"F3285","d2",0
"F3285","d3",0
"F3285","d4",0
"F3285","d5",0
"F3285","d6",0
"F3285","d7",0
"F3285","d8",0
"F3286","d1",1
"F3286","d2",0
"F3286","d3",0
"F3286","d4",0
"F3286","d5",0
"F3286","d6",0
"F3286","d7",0
"F3286","d8",0
"F3287","d1",1
"F3287","d2",0
"F3287","d3",0
"F3287","d4",0
"F3287","d5",0
"F3287","d6",0
"F3287","d7",0
"F3287","d8",0
"F3288","d1",1
"F3288","d2",0
"F3288","d3",0
"F3288","d4",0
"F3288","d5",0
"F3288","d6",0
"F3288","d7",0
"F3288","d8",0
"F3289","d1",1
"F3289","d2",0
"F3289","d3",0
"F3289","d4",0
"F3289","d5",0
"F3289","d6",0
"F3289","d7",0
"F3289","d8",0
"F3290","d1",1
"F3290","d2",0
"F3290","d3",0
"F3290","d4",0
"F3290","d5",0
"F3290","d6",0
"F3290","d7",0
"F3290","d8",0
"F3291","d1",1
"F3291","d2",0
"F3291","d3",0
"F3291","d4",0
"F3291","d5",0
"F3291","d6",0
"F3291","d7",0
"F3291","d8",0
"F3292","d1",1
"F3292","d2",0
"F3292","d3",0
"F3292","d4",0
"F3292","d5",0
"F3292","d6",0
"F3292","d7",0
"F3292","d8",0
"F3293","d1",1
"F3293","d2",0
"F3293","d3",0
"F3293","d4",0
"F3293","d5",0
"F3293","d6",0
"F3293","d7",0
"F3293","d8",0
"F3294","d1",1
"F3294","d2",0
"F3294","d3",0
"F3294","d4",0
"F3294","d5",0
"F3294","d6",0
"F3294","d7",0
"F3294","d8",0
"F3295","d1",1
"F3295","d2",0
"F3295","d3",0
"F3295","d4",0
"F3295","d5",0
"F3295","d6",0
"F3295","d7",0
"F3295","d8",0
"F3296","d1",1
"F3296","d2",0
"F3296","d3",0
"F3296","d4",0
"F3296","d5",0
"F3296","d6",0
"F3296","d7",0
"F3296","d8",0
"F3297","d1",1
"F3297","d2",0
"F3297","d3",0
"F3297","d4",0
"F3297","d5",0
"F3297","d6",0
"F3297","d7",0
"F3297","d8",0
"F3298","d1",1
"F3298","d2",0
"F3298","d3",0
"F3298","d4",0
"F3298","d5",0
"F3298","d6",0
"F3298","d7",0
"F3298","d8",0
"F3299","d1",1
"F3299","d2",0
"F3299","d3",0
"F3299","d4",0
"F3299","d5",0
"F3299","d6",0
"F3299","d7",0
"F3299","d8",0
"F3300","d1",0
"F3300","d2",0
"F3300","d3",0
"F3300","d4",0
"F3300","d5",1
"F3300","d6",0
"F3300","d7",0
"F3300","d8",0
"F3301","d1",0
"F3301","d2",0
"F3301","d3",0
"F3301","d4",0
"F3301","d5",1
"F3301","d6",0
"F3301","d7",0
"F3301","d8",0
"F3302","d1",1
"F3302","d2",0
"F3302","d3",0
"F3302","d4",0
"F3302","d5",0
"F3302","d6",0
"F3302","d7",0
"F3302","d8",0
"F3303","d1",1
"F3303","d2",0
"F3303","d3",0
"F3303","d4",0
"F3303","d5",0
"F3303","d6",0
"F3303","d7",0
"F3303","d8",0
"F3304","d1",1
"F3304","d2",0
"F3304","d3",0
"F3304","d4",0
"F3304","d5",0
"F3304","d6",0
"F3304","d7",0
"F3304","d8",0
"F3305","d1",1
"F3305","d2",0
"F3305","d3",0
"F3305","d4",0
"F3305","d5",0
"F3305","d6",0
"F3305","d7",0
"F3305","d8",0
"F3306","d1",1
"F3306","d2",0
"F3306","d3",0
"F3306","d4",0
"F3306","d5",0
"F3306","d6",0
"F3306","d7",0
"F3306","d8",0
"F3307","d1",1
"F3307","d2",0
"F3307","d3",0
"F3307","d4",0
"F3307","d5",0
"F3307","d6",0
"F3307","d7",0
"F3307","d8",0
"F3308","d1",1
"F3308","d2",0
"F3308","d3",0
"F3308","d4",0
"F3308","d5",0
"F3308","d6",0
"F3308","d7",0
"F3308","d8",0
"F3309","d1",0
"F3309","d2",0
"F3309","d3",0
"F3309","d4",0
"F3309","d5",1
"F3309","d6",0
"F3309","d7",0
"F3309","d8",0
"F3310","d1",0
"F3310","d2",0
"F3310","d3",0
"F3310","d4",0
"F3310","d5",1
"F3310","d6",0
"F3310","d7",0
"F3310","d8",0
"F3311","d1",0
"F3311","d2",0
"F3311","d3",0
"F3311","d4",0
"F3311","d5",1
"F3311","d6",0
"F3311","d7",0
"F3311","d8",0
"F3312","d1",0
"F3312","d2",0
"F3312","d3",0
"F3312","d4",1
"F3312","d5",0
"F3312","d6",0
"F3312","d7",0
"F3312","d8",0
"F3313","d1",0
"F3313","d2",0
"F3313","d3",0
"F3313","d4",1
"F3313","d5",0
"F3313","d6",0
"F3313","d7",0
"F3313","d8",0
"F3314","d1",0
"F3314","d2",0
"F3314","d3",0
"F3314","d4",1
"F3314","d5",0
"F3314","d6",0
"F3314","d7",0
"F3314","d8",0
"F3315","d1",0
"F3315","d2",0
"F3315","d3",0
"F3315","d4",1
"F3315","d5",0
"F3315","d6",0
"F3315","d7",0
"F3315","d8",0
"F3316","d1",0
"F3316","d2",0
"F3316","d3",0
"F3316","d4",1
"F3316","d5",0
"F3316","d6",0
"F3316","d7",0
"F3316","d8",0
"F3317","d1",0
"F3317","d2",0
"F3317","d3",0
"F3317","d4",1
"F3317","d5",0
"F3317","d6",0
"F3317","d7",0
"F3317","d8",0
"F3318","d1",0
"F3318","d2",0
"F3318","d3",0
"F3318","d4",1
"F3318","d5",0
"F3318","d6",0
"F3318","d7",0
"F3318","d8",0
"F3319","d1",0
"F3319","d2",0
"F3319","d3",0
"F3319","d4",1
"F3319","d5",0
"F3319","d6",0
"F3319","d7",0
"F3319","d8",0
"F3320","d1",0
"F3320","d2",0
"F3320","d3",0
"F3320","d4",1
"F3320","d5",0
"F3320","d6",0
"F3320","d7",0
"F3320","d8",0
"F3321","d1",0
"F3321","d2",0
"F3321","d3",0
"F3321","d4",1
"F3321","d5",0
"F3321","d6",0
"F3321","d7",0
"F3321","d8",0
"F3322","d1",0
"F3322","d2",0
"F3322","d3",0
"F3322","d4",1
"F3322","d5",0
"F3322","d6",0
"F3322","d7",0
"F3322","d8",0
"F3323","d1",0
"F3323","d2",0
"F3323","d3",0
"F3323","d4",1
"F3323","d5",0
"F3323","d6",0
"F3323","d7",0
"F3323","d8",0
"F3324","d1",0
"F3324","d2",0
"F3324","d3",0
"F3324","d4",1
"F3324","d5",0
"F3324","d6",0
"F3324","d7",0
"F3324","d8",0
"F3325","d1",0
"F3325","d2",0
"F3325","d3",0
"F3325","d4",1
"F3325","d5",0
"F3325","d6",0
"F3325","d7",0
"F3325","d8",0
"F3326","d1",0
"F3326","d2",0
"F3326","d3",0
"F3326","d4",1
"F3326","d5",0
"F3326","d6",0
"F3326","d7",0
"F3326","d8",0
"F3327","d1",0
"F3327","d2",0
"F3327","d3",0
"F3327","d4",1
"F3327","d5",0
"F3327","d6",0
"F3327","d7",0
"F3327","d8",0
"F3328","d1",0
"F3328","d2",0
"F3328","d3",0
"F3328","d4",1
"F3328","d5",0
"F3328","d6",0
"F3328","d7",0
"F3328","d8",0
"F3329","d1",0
"F3329","d2",0
"F3329","d3",0
"F3329","d4",1
"F3329","d5",0
"F3329","d6",0
"F3329","d7",0
"F3329","d8",0
"F3330","d1",0
"F3330","d2",0
"F3330","d3",0
"F3330","d4",1
"F3330","d5",0
"F3330","d6",0
"F3330","d7",0
"F3330","d8",0
"F3331","d1",0
"F3331","d2",0
"F3331","d3",0
"F3331","d4",1
"F3331","d5",0
"F3331","d6",0
"F3331","d7",0
"F3331","d8",0
"F3332","d1",0
"F3332","d2",0
"F3332","d3",0
"F3332","d4",0
"F3332","d5",0
"F3332","d6",1
"F3332","d7",0
"F3332","d8",0
"F3333","d1",0
"F3333","d2",0
"F3333","d3",0
"F3333","d4",0
"F3333","d5",0
"F3333","d6",1
"F3333","d7",0
"F3333","d8",0
"F3334","d1",0
"F3334","d2",0
"F3334","d3",0
"F3334","d4",0
"F3334","d5",0
"F3334","d6",1
"F3334","d7",0
"F3334","d8",0
"F3335","d1",0
"F3335","d2",0
"F3335","d3",0
"F3335","d4",0
"F3335","d5",0
"F3335","d6",1
"F3335","d7",0
"F3335","d8",0
"F3336","d1",0
"F3336","d2",0
"F3336","d3",0
"F3336","d4",0
"F3336","d5",0
"F3336","d6",1
"F3336","d7",0
"F3336","d8",0
"F3337","d1",0
"F3337","d2",0
"F3337","d3",0
"F3337","d4",1
"F3337","d5",0
"F3337","d6",0
"F3337","d7",0
"F3337","d8",0
"F3338","d1",0
"F3338","d2",0
"F3338","d3",0
"F3338","d4",0
"F3338","d5",0
"F3338","d6",1
"F3338","d7",0
"F3338","d8",0
"F3339","d1",0
"F3339","d2",0
"F3339","d3",0
"F3339","d4",0
"F3339","d5",0
"F3339","d6",1
"F3339","d7",0
"F3339","d8",0
"F3340","d1",0
"F3340","d2",0
"F3340","d3",0
"F3340","d4",1
"F3340","d5",0
"F3340","d6",0
"F3340","d7",0
"F3340","d8",0
"F3341","d1",0
"F3341","d2",0
"F3341","d3",0
"F3341","d4",1
"F3341","d5",0
"F3341","d6",0
"F3341","d7",0
"F3341","d8",0
"F3342","d1",0
"F3342","d2",0
"F3342","d3",0
"F3342","d4",1
"F3342","d5",0
"F3342","d6",0
"F3342","d7",0
"F3342","d8",0
"F3343","d1",0
"F3343","d2",0
"F3343","d3",0
"F3343","d4",1
"F3343","d5",0
"F3343","d6",0
"F3343","d7",0
"F3343","d8",0
"F3344","d1",0
"F3344","d2",0
"F3344","d3",0
"F3344","d4",1
"F3344","d5",0
"F3344","d6",0
"F3344","d7",0
"F3344","d8",0
"F3345","d1",0
"F3345","d2",0
"F3345","d3",0
"F3345","d4",1
"F3345","d5",0
"F3345","d6",0
"F3345","d7",0
"F3345","d8",0
"F3346","d1",0
"F3346","d2",0
"F3346","d3",0
"F3346","d4",1
"F3346","d5",0
"F3346","d6",0
"F3346","d7",0
"F3346","d8",0
"F3347","d1",0
"F3347","d2",0
"F3347","d3",0
"F3347","d4",1
"F3347","d5",0
"F3347","d6",0
"F3347","d7",0
"F3347","d8",0
"F3348","d1",0
"F3348","d2",0
"F3348","d3",0
"F3348","d4",1
"F3348","d5",0
"F3348","d6",0
"F3348","d7",0
"F3348","d8",0
"F3349","d1",0
"F3349","d2",0
"F3349","d3",0
"F3349","d4",0
"F3349","d5",0
"F3349","d6",1
"F3349","d7",0
"F3349","d8",0
"F3350","d1",0
"F3350","d2",0
"F3350","d3",0
"F3350","d4",0
"F3350","d5",0
"F3350","d6",1
"F3350","d7",0
"F3350","d8",0
"F3351","d1",0
"F3351","d2",0
"F3351","d3",0
"F3351","d4",0
"F3351","d5",0
"F3351","d6",1
"F3351","d7",0
"F3351","d8",0
"F3352","d1",0
"F3352","d2",0
"F3352","d3",0
"F3352","d4",0
"F3352","d5",0
"F3352","d6",1
"F3352","d7",0
"F3352","d8",0
"F3353","d1",0
"F3353","d2",0
"F3353","d3",0
"F3353","d4",0
"F3353","d5",0
"F3353","d6",1
"F3353","d7",0
"F3353","d8",0
"F3354","d1",0
"F3354","d2",0
"F3354","d3",0
"F3354","d4",0
"F3354","d5",0
"F3354","d6",1
"F3354","d7",0
"F3354","d8",0
"F3355","d1",0
"F3355","d2",0
"F3355","d3",0
"F3355","d4",0
"F3355","d5",0
"F3355","d6",1
"F3355","d7",0
"F3355","d8",0
"F3356","d1",0
"F3356","d2",0
"F3356","d3",0
"F3356","d4",0
"F3356","d5",0
"F3356","d6",1
"F3356","d7",0
"F3356","d8",0
"F3357","d1",0
"F3357","d2",0
"F3357","d3",0
"F3357","d4",0
"F3357","d5",0
"F3357","d6",1
"F3357","d7",0
"F3357","d8",0
"F3358","d1",0
"F3358","d2",0
"F3358","d3",0
"F3358","d4",0
"F3358","d5",0
"F3358","d6",1
"F3358","d7",0
"F3358","d8",0
"F3359","d1",0
"F3359","d2",0
"F3359","d3",0
"F3359","d4",0
"F3359","d5",0
"F3359","d6",1
"F3359","d7",0
"F3359","d8",0
"F3360","d1",0
"F3360","d2",0
"F3360","d3",0
"F3360","d4",0
"F3360","d5",0
"F3360","d6",1
"F3360","d7",0
"F3360","d8",0
"F3361","d1",0
"F3361","d2",0
"F3361","d3",0
"F3361","d4",0
"F3361","d5",0
"F3361","d6",1
"F3361","d7",0
"F3361","d8",0
"F3362","d1",0
"F3362","d2",0
"F3362","d3",0
"F3362","d4",0
"F3362","d5",0
"F3362","d6",1
"F3362","d7",0
"F3362","d8",0
"F3363","d1",0
"F3363","d2",0
"F3363","d3",0
"F3363","d4",0
"F3363","d5",0
"F3363","d6",1
"F3363","d7",0
"F3363","d8",0
"F3364","d1",0
"F3364","d2",0
"F3364","d3",0
"F3364","d4",0
"F3364","d5",0
"F3364","d6",1
"F3364","d7",0
"F3364","d8",0
"F3365","d1",0
"F3365","d2",0
"F3365","d3",0
"F3365","d4",0
"F3365","d5",0
"F3365","d6",1
"F3365","d7",0
"F3365","d8",0
"F3366","d1",0
"F3366","d2",0
"F3366","d3",0
"F3366","d4",0
"F3366","d5",0
"F3366","d6",1
"F3366","d7",0
"F3366","d8",0
"F3367","d1",0
"F3367","d2",0
"F3367","d3",0
"F3367","d4",0
"F3367","d5",0
"F3367","d6",1
"F3367","d7",0
"F3367","d8",0
"F3368","d1",0
"F3368","d2",0
"F3368","d3",0
"F3368","d4",0
"F3368","d5",0
"F3368","d6",1
"F3368","d7",0
"F3368","d8",0
"F3369","d1",0
"F3369","d2",0
"F3369","d3",0
"F3369","d4",0
"F3369","d5",0
"F3369","d6",1
"F3369","d7",0
"F3369","d8",0
"F3370","d1",0
"F3370","d2",0
"F3370","d3",0
"F3370","d4",0
"F3370","d5",0
"F3370","d6",1
"F3370","d7",0
"F3370","d8",0
"F3371","d1",0
"F3371","d2",0
"F3371","d3",0
"F3371","d4",0
"F3371","d5",0
"F3371","d6",1
"F3371","d7",0
"F3371","d8",0
"F3372","d1",0
"F3372","d2",0
"F3372","d3",0
"F3372","d4",0
"F3372","d5",0
"F3372","d6",1
"F3372","d7",0
"F3372","d8",0
"F3373","d1",0
"F3373","d2",0
"F3373","d3",0
"F3373","d4",0
"F3373","d5",0
"F3373","d6",1
"F3373","d7",0
"F3373","d8",0
"F3374","d1",0
"F3374","d2",0
"F3374","d3",0
"F3374","d4",1
"F3374","d5",0
"F3374","d6",0
"F3374","d7",0
"F3374","d8",0
"F3375","d1",0
"F3375","d2",0
"F3375","d3",0
"F3375","d4",1
"F3375","d5",0
"F3375","d6",0
"F3375","d7",0
"F3375","d8",0
"F3376","d1",0
"F3376","d2",0
"F3376","d3",0
"F3376","d4",1
"F3376","d5",0
"F3376","d6",0
"F3376","d7",0
"F3376","d8",0
"F3377","d1",0
"F3377","d2",0
"F3377","d3",0
"F3377","d4",1
"F3377","d5",0
"F3377","d6",0
"F3377","d7",0
"F3377","d8",0
"F3378","d1",0
"F3378","d2",0
"F3378","d3",0
"F3378","d4",1
"F3378","d5",0
"F3378","d6",0
"F3378","d7",0
"F3378","d8",0
"F3379","d1",0
"F3379","d2",0
"F3379","d3",0
"F3379","d4",1
"F3379","d5",0
"F3379","d6",0
"F3379","d7",0
"F3379","d8",0
"F3380","d1",0
"F3380","d2",0
"F3380","d3",0
"F3380","d4",1
"F3380","d5",0
"F3380","d6",0
"F3380","d7",0
"F3380","d8",0
"F3381","d1",0
"F3381","d2",0
"F3381","d3",0
"F3381","d4",1
"F3381","d5",0
"F3381","d6",0
"F3381","d7",0
"F3381","d8",0
"F3382","d1",0
"F3382","d2",0
"F3382","d3",0
"F3382","d4",1
"F3382","d5",0
"F3382","d6",0
"F3382","d7",0
"F3382","d8",0
"F3383","d1",0
"F3383","d2",0
"F3383","d3",0
"F3383","d4",1
"F3383","d5",0
"F3383","d6",0
"F3383","d7",0
"F3383","d8",0
"F3384","d1",0
"F3384","d2",0
"F3384","d3",0
"F3384","d4",1
"F3384","d5",0
"F3384","d6",0
"F3384","d7",0
"F3384","d8",0
"F3385","d1",0
"F3385","d2",0
"F3385","d3",0
"F3385","d4",1
"F3385","d5",0
"F3385","d6",0
"F3385","d7",0
"F3385","d8",0
"F3386","d1",0
"F3386","d2",0
"F3386","d3",0
"F3386","d4",1
"F3386","d5",0
"F3386","d6",0
"F3386","d7",0
"F3386","d8",0
"F3387","d1",0
"F3387","d2",0
"F3387","d3",0
"F3387","d4",1
"F3387","d5",0
"F3387","d6",0
"F3387","d7",0
"F3387","d8",0
"F3388","d1",0
"F3388","d2",0
"F3388","d3",0
"F3388","d4",0
"F3388","d5",0
"F3388","d6",1
"F3388","d7",0
"F3388","d8",0
"F3389","d1",0
"F3389","d2",0
"F3389","d3",0
"F3389","d4",0
"F3389","d5",0
"F3389","d6",1
"F3389","d7",0
"F3389","d8",0
"F3390","d1",0
"F3390","d2",0
"F3390","d3",0
"F3390","d4",0
"F3390","d5",0
"F3390","d6",1
"F3390","d7",0
"F3390","d8",0
"F3391","d1",0
"F3391","d2",0
"F3391","d3",0
"F3391","d4",0
"F3391","d5",0
"F3391","d6",1
"F3391","d7",0
"F3391","d8",0
"F3392","d1",0
"F3392","d2",0
"F3392","d3",0
"F3392","d4",0
"F3392","d5",0
"F3392","d6",1
"F3392","d7",0
"F3392","d8",0
"F3393","d1",0
"F3393","d2",0
"F3393","d3",0
"F3393","d4",0
"F3393","d5",0
"F3393","d6",1
"F3393","d7",0
"F3393","d8",0
"F3394","d1",0
"F3394","d2",0
"F3394","d3",0
"F3394","d4",0
"F3394","d5",0
"F3394","d6",1
"F3394","d7",0
"F3394","d8",0
"F3395","d1",0
"F3395","d2",0
"F3395","d3",0
"F3395","d4",0
"F3395","d5",0
"F3395","d6",1
"F3395","d7",0
"F3395","d8",0
"F3396","d1",0
"F3396","d2",0
"F3396","d3",0
"F3396","d4",0
"F3396","d5",0
"F3396","d6",1
"F3396","d7",0
"F3396","d8",0
"F3397","d1",0
"F3397","d2",0
"F3397","d3",0
"F3397","d4",0
"F3397","d5",0
"F3397","d6",1
"F3397","d7",0
"F3397","d8",0
"F3398","d1",0
"F3398","d2",0
"F3398","d3",0
"F3398","d4",0
"F3398","d5",0
"F3398","d6",1
"F3398","d7",0
"F3398","d8",0
"F3399","d1",0
"F3399","d2",0
"F3399","d3",0
"F3399","d4",0
"F3399","d5",0
"F3399","d6",1
"F3399","d7",0
"F3399","d8",0
"F3400","d1",0
"F3400","d2",0
"F3400","d3",0
"F3400","d4",0
"F3400","d5",0
"F3400","d6",1
"F3400","d7",0
"F3400","d8",0
"F3401","d1",0
"F3401","d2",0
"F3401","d3",0
"F3401","d4",0
"F3401","d5",0
"F3401","d6",1
"F3401","d7",0
"F3401","d8",0
"F3402","d1",0
"F3402","d2",0
"F3402","d3",0
"F3402","d4",0
"F3402","d5",0
"F3402","d6",1
"F3402","d7",0
"F3402","d8",0
"F3403","d1",0
"F3403","d2",0
"F3403","d3",0
"F3403","d4",0
"F3403","d5",0
"F3403","d6",1
"F3403","d7",0
"F3403","d8",0
"F3404","d1",0
"F3404","d2",0
"F3404","d3",0
"F3404","d4",0
"F3404","d5",0
"F3404","d6",1
"F3404","d7",0
"F3404","d8",0
"F3405","d1",0
"F3405","d2",0
"F3405","d3",0
"F3405","d4",0
"F3405","d5",0
"F3405","d6",1
"F3405","d7",0
"F3405","d8",0
"F3406","d1",0
"F3406","d2",0
"F3406","d3",0
"F3406","d4",0
"F3406","d5",0
"F3406","d6",1
"F3406","d7",0
"F3406","d8",0
"F3407","d1",0
"F3407","d2",0
"F3407","d3",0
"F3407","d4",0
"F3407","d5",0
"F3407","d6",1
"F3407","d7",0
"F3407","d8",0
"F3408","d1",0
"F3408","d2",0
"F3408","d3",0
"F3408","d4",0
"F3408","d5",0
"F3408","d6",1
"F3408","d7",0
"F3408","d8",0
"F3409","d1",0
"F3409","d2",0
"F3409","d3",0
"F3409","d4",0
"F3409","d5",0
"F3409","d6",1
"F3409","d7",0
"F3409","d8",0
"F3410","d1",0
"F3410","d2",0
"F3410","d3",0
"F3410","d4",0
"F3410","d5",0
"F3410","d6",1
"F3410","d7",0
"F3410","d8",0
"F3411","d1",0
"F3411","d2",0
"F3411","d3",0
"F3411","d4",0
"F3411","d5",0
"F3411","d6",1
"F3411","d7",0
"F3411","d8",0
"F3412","d1",0
"F3412","d2",0
"F3412","d3",0
"F3412","d4",0
"F3412","d5",0
"F3412","d6",1
"F3412","d7",0
"F3412","d8",0
"F3413","d1",0
"F3413","d2",0
"F3413","d3",0
"F3413","d4",0
"F3413","d5",0
"F3413","d6",1
"F3413","d7",0
"F3413","d8",0
"F3414","d1",0
"F3414","d2",0
"F3414","d3",0
"F3414","d4",0
"F3414","d5",0
"F3414","d6",1
"F3414","d7",0
"F3414","d8",0
"F3415","d1",0
"F3415","d2",0
"F3415","d3",0
"F3415","d4",0
"F3415","d5",0
"F3415","d6",1
"F3415","d7",0
"F3415","d8",0
"F3416","d1",0
"F3416","d2",0
"F3416","d3",0
"F3416","d4",0
"F3416","d5",0
"F3416","d6",1
"F3416","d7",0
"F3416","d8",0
"F3417","d1",0
"F3417","d2",0
"F3417","d3",0
"F3417","d4",0
"F3417","d5",0
"F3417","d6",1
"F3417","d7",0
"F3417","d8",0
"F3418","d1",0
"F3418","d2",0
"F3418","d3",0
"F3418","d4",0
"F3418","d5",0
"F3418","d6",1
"F3418","d7",0
"F3418","d8",0
"F3419","d1",0
"F3419","d2",0
"F3419","d3",0
"F3419","d4",0
"F3419","d5",0
"F3419","d6",1
"F3419","d7",0
"F3419","d8",0
"F3420","d1",0
"F3420","d2",0
"F3420","d3",0
